"vehicleid","Brand","Model","Year","N_view","N_offer","Seller_Type","Ask_Price","Sale_Price","Target"
547550,"Renault","Clio",2022,33,8,"RAC",740000,742000,1
547551,"Peugeot","2008",2023,22,4,"RAC",1250000,1240000,1
547561,"Opel","Corsa",2023,39,21,"RAC",870000,878000,1
547562,"Opel","Crossland",2022,72,25,"RAC",1030000,1051000,1
547570,"Peugeot","2008",2023,172,16,"RAC",1240000,1220500,3
547595,"Renault","Megane",2020,114,59,"FILO",867500,891500,1
547621,"Renault","Megane",2018,0,0,"Satın Alma",820000,820000,1
547626,"Renault","Clio",2022,68,89,"RAC",572000,628000,1
547649,"Opel","Corsa",2022,29,24,"RAC",850000,865000,1
547658,"Peugeot","2008",2021,220,2,"RAC",1140000,0,2
547664,"Opel","Mokka",2022,62,5,"RAC",1160000,1160000,1
547665,"Peugeot","208",2021,74,4,"RAC",750000,740000,1
547672,"Citroen","C3 AirCross",2022,67,5,"RAC",1e+06,993500,3
547673,"Citroen","C3 AirCross",2022,42,5,"RAC",1045000,1042500,1
547693,"Renault","Clio",2020,33,32,"YETKILI SATICI",6e+05,579500,1
547694,"Renault","Clio",2020,7,3,"YETKILI SATICI",580000,571500,1
547699,"Peugeot","3008",2020,66,8,"YETKILI SATICI",1156000,1156000,1
547711,"Renault","Clio",2022,56,10,"RAC",740000,740900,1
547715,"Renault","Megane",2020,74,3,"RAC",826000,826000,1
547721,"Renault","Megane",2020,13,3,"UYE",8e+05,797000,1
547742,"Renault","Megane",2020,136,12,"FILO",8e+05,799000,1
547743,"Renault","Megane",2020,84,43,"YETKILI SATICI",7e+05,713500,1
547744,"Renault","Symbol",2020,109,32,"YETKILI SATICI",470000,484000,1
547745,"Peugeot","208",2021,222,391,"FILO",740000,0,2
547746,"Opel","Corsa",2016,0,0,"Satın Alma",640000,640000,1
547749,"Peugeot","301",2020,34,1,"RAC",534000,534000,1
547750,"Peugeot","301",2020,49,20,"RAC",540000,542500,1
547755,"Renault","Megane",2021,149,11,"RAC",857000,0,3
547763,"Renault","Megane",2020,55,11,"RAC",767000,771000,1
547771,"Opel","Corsa",2014,37,0,"Satın Alma",480000,470000,1
547780,"Opel","Mokka",2022,46,5,"RAC",1230000,1215500,1
547791,"Opel","Corsa",2022,56,23,"RAC",880000,886000,1
547792,"Peugeot","2008",2022,35,5,"RAC",1215000,1195500,1
547803,"Opel","Corsa",2022,75,16,"RAC",880000,884000,1
547807,"Renault","Clio",2022,30,5,"RAC",760000,759000,1
547814,"Peugeot","2008",2023,75,15,"RAC",1200000,1211000,1
547817,"Opel","Crossland",2022,80,14,"RAC",930000,0,3
547819,"Citroen","C3 AirCross",2023,87,5,"RAC",985000,979000,1
547823,"Peugeot","2008",2023,40,4,"RAC",1240000,1214500,1
547824,"Citroen","C3",2023,54,59,"RAC",870000,894000,1
547830,"Peugeot","408",2023,92,4,"RAC",1440000,1423500,2
547832,"Citroen","C-Elysee",2023,31,6,"RAC",715000,714500,1
547884,"Peugeot","3008",2023,169,181,"RAC",1450000,1521500,2
547893,"Citroen","C-Elysee",2023,133,11,"RAC",710000,0,4
547895,"Opel","Corsa",2022,55,37,"RAC",850000,866000,1
547906,"Peugeot","2008",2023,37,1,"RAC",1250000,1227000,1
547912,"Opel","Corsa",2022,38,16,"RAC",885000,887000,1
547914,"Opel","Corsa",2022,35,37,"RAC",840000,848000,2
547926,"Opel","Mokka",2022,42,36,"RAC",1190000,1189000,1
547928,"Citroen","C-Elysee",2022,45,10,"RAC",7e+05,700500,1
547931,"Opel","Crossland",2023,24,3,"RAC",980000,941000,1
547944,"Opel","Corsa",2022,38,39,"RAC",885000,916000,1
547950,"Opel","Corsa",2022,53,12,"RAC",825000,0,3
547951,"Renault","Clio",2023,39,16,"RAC",720000,721000,1
547953,"Renault","Clio",2023,54,11,"RAC",720000,722500,1
547956,"Peugeot","208",2023,74,11,"RAC",895000,895500,1
547958,"Renault","Clio",2022,42,11,"RAC",760000,762000,1
547959,"Opel","Crossland",2023,16,1,"RAC",980000,944000,1
547965,"Peugeot","508",2020,0,0,"Satın Alma",1102000,1070000,1
547970,"Peugeot","208",2023,33,62,"RAC",9e+05,924500,1
547978,"Renault","Clio",2023,37,14,"RAC",720000,713500,1
547979,"Renault","Clio",2023,49,8,"RAC",720000,720500,2
547980,"Renault","Clio",2023,36,5,"RAC",720000,719500,1
547981,"Renault","Clio",2023,27,8,"RAC",720000,718500,1
548010,"Peugeot","3008",2017,0,0,"Satın Alma",1200000,1200000,1
548015,"Renault","Clio",2018,69,1,"RAC",540000,0,4
548018,"Opel","Astra",2015,52,10,"RAC",595000,590500,1
548019,"Renault","Clio",2018,43,25,"RAC",562000,567500,2
548027,"Renault","Clio",2019,37,46,"RAC",590000,605000,1
548078,"Citroen","C3",2023,34,29,"RAC",895000,917000,1
548081,"Renault","Clio",2023,18,3,"RAC",7e+05,685000,1
548082,"Citroen","C-Elysee",2023,20,4,"RAC",720000,710000,1
548092,"Citroen","C5 AirCross",2020,48,12,"YETKILI SATICI",1090000,1060500,1
548099,"Renault","Megane",2020,52,3,"RAC",752000,752000,1
548112,"Citroen","C-Elysee",2023,20,9,"RAC",7e+05,689000,1
548118,"Renault","Clio",2022,33,5,"RAC",770000,769000,1
548120,"Opel","Corsa",2022,28,11,"RAC",8e+05,790500,1
548131,"Renault","Taliant",2022,25,2,"RAC",7e+05,699000,1
548142,"Renault","Clio",2019,13,11,"RAC",575000,573000,1
548152,"Citroen","Nemo",2011,22,2,"UYE",298000,218000,2
548155,"Peugeot","408",2023,69,47,"RAC",1445000,1434000,1
548163,"Renault","Clio",2021,172,4,"FILO",780000,780000,3
548164,"Renault","Megane",2021,983,2,"FILO",893750,0,3
548171,"Opel","Crossland",2022,48,1,"RAC",980000,971000,1
548178,"Peugeot","2008",2023,43,14,"RAC",1250000,1246000,1
548190,"Renault","Megane",2020,20,0,"RAC",750000,750000,1
548192,"Renault","Megane",2004,79,20,"UYE",322500,0,3
548204,"Opel","Astra",2021,41,0,"RAC",802100,802100,1
548224,"Renault","Clio",2023,49,23,"RAC",910000,916500,1
548232,"Citroen","C-Elysee",2022,46,6,"RAC",695000,689000,1
548240,"Opel","Mokka",2023,32,10,"RAC",1225000,1222000,1
548250,"Opel","Mokka",2023,103,8,"RAC",1225000,0,2
548256,"Citroen","C-Elysee",2022,156,31,"RAC",675000,0,4
548258,"Peugeot","2008",2022,94,4,"RAC",1220000,1218000,1
548260,"Citroen","C5 AirCross",2023,93,95,"RAC",NA,1527000,1
548261,"Opel","Corsa",2022,32,1,"RAC",885000,870000,1
548263,"Renault","Clio",2022,139,4,"RAC",765000,754500,3
548286,"Peugeot","5008",2023,63,10,"RAC",1800000,1761000,3
548298,"Renault","Clio",2023,35,2,"RAC",720000,712000,1
548299,"Opel","Crossland",2022,32,18,"RAC",1025000,1024500,1
548301,"Peugeot","208",2023,67,2,"RAC",925000,920500,2
548323,"Renault","Taliant",2022,28,14,"RAC",705000,695000,1
548328,"Peugeot","2008",2022,39,4,"RAC",1210000,1193500,1
548335,"Renault","Clio",2023,13,11,"RAC",925000,925000,1
548336,"Peugeot","208",2023,136,31,"RAC",860000,869000,3
548338,"Renault","Clio",2023,34,5,"RAC",925000,908400,1
548358,"Renault","Clio",2022,35,27,"RAC",760000,770500,1
548361,"Renault","Clio",2022,33,5,"RAC",735000,724000,1
548389,"Citroen","C5 AirCross",2023,91,2,"RAC",1525000,1526000,1
548391,"Opel","Corsa",2022,198,67,"RAC",885000,860000,4
548406,"Renault","Clio",2022,19,19,"RAC",770000,764000,1
548420,"Renault","Clio",2023,82,14,"RAC",720000,0,2
548430,"Renault","Taliant",2022,30,11,"RAC",7e+05,699000,1
548432,"Opel","Mokka",2022,97,19,"RAC",1070000,0,4
548446,"Opel","Astra",2001,53,6,"FILO",360000,0,2
548447,"Renault","Megane",2020,98,10,"RAC",835000,835000,1
548448,"Renault","Megane",2020,16,6,"RAC",826000,826000,1
548449,"Renault","Megane",2020,19,5,"RAC",736000,736000,1
548450,"Renault","Megane",2020,28,14,"RAC",779000,779500,1
548452,"Renault","Megane",2020,147,7,"RAC",765000,0,4
548454,"Renault","Megane",2020,41,29,"RAC",874000,876900,1
548455,"Renault","Megane",2020,22,58,"RAC",669000,689000,1
548456,"Renault","Megane",2020,240,21,"RAC",771000,0,4
548458,"Renault","Megane",2020,10,18,"RAC",788000,791000,1
548463,"Renault","Megane",2020,54,33,"RAC",826000,836000,1
548471,"Renault","Taliant",2022,27,5,"RAC",7e+05,701500,1
548474,"Citroen","C-Elysee",2023,17,3,"RAC",715000,709000,1
548475,"Opel","Corsa",2023,92,22,"RAC",880000,873500,3
548477,"Renault","Clio",2022,29,3,"RAC",770000,760500,1
548479,"Renault","Clio",2022,56,41,"RAC",770000,763000,3
548482,"Renault","Clio",2023,194,11,"RAC",920000,907200,3
548484,"Peugeot","2008",2022,18,3,"RAC",1210000,1196000,1
548501,"Opel","Mokka",2022,52,14,"RAC",1200000,1185500,1
548504,"Renault","Taliant",2022,47,4,"RAC",685000,674500,3
548507,"Citroen","C3",2023,41,1,"RAC",9250000,918500,2
548509,"Opel","Corsa",2023,86,14,"RAC",885000,0,4
548510,"Renault","Clio",2022,8,13,"RAC",770000,762000,1
548516,"Renault","Taliant",2022,21,4,"RAC",7e+05,699000,1
548519,"Citroen","C-Elysee",2023,36,5,"RAC",715000,0,2
548528,"Peugeot","3008",2018,0,0,"Satın Alma",1215000,1215000,1
548563,"Renault","Clio",2018,322,0,"RAC",565000,0,2
548567,"Renault","Megane",2020,294,6,"RAC",786000,0,4
548568,"Renault","Megane",2020,10,8,"RAC",753000,754000,1
548569,"Renault","Megane",2020,135,17,"RAC",870000,870500,2
548572,"Renault","Megane",2020,20,52,"RAC",817000,826500,1
548586,"Renault","Megane",2020,48,7,"RAC",802000,803400,1
548587,"Renault","Megane",2020,51,24,"RAC",832000,834300,1
548598,"Opel","Insignia",2019,16,5,"Satın Alma",1100000,1059500,1
548646,"Citroen","C3",2020,135,9,"RAC",8e+05,0,4
548673,"Renault","Megane",2004,57,11,"UYE",310000,0,3
548677,"Citroen","C-Elysee",2021,23,1,"RAC",6e+05,595000,1
548703,"Renault","Taliant",2021,23,4,"RAC",667000,667000,1
548713,"Peugeot","308",2016,169,3,"FILO",825000,0,4
548722,"Renault","Clio",2022,44,47,"RAC",570000,554900,3
548733,"Renault","Megane",2022,47,7,"RAC",950000,951000,1
548734,"Citroen","C-Elysee",2023,87,14,"RAC",675000,0,4
548738,"Peugeot","2008",2022,131,22,"RAC",1225000,0,4
548739,"Citroen","C3 AirCross",2022,56,4,"RAC",985000,981000,1
548740,"Peugeot","3008",2023,297,11,"RAC",1590000,0,4
548741,"Opel","Corsa",2022,44,3,"RAC",885000,910000,1
548742,"Renault","Taliant",2022,40,20,"RAC",695000,7e+05,1
548758,"Peugeot","3008",2023,83,6,"RAC",1590000,1588500,1
548762,"Renault","Taliant",2022,26,38,"RAC",7e+05,715500,1
548764,"Opel","Mokka",2022,81,9,"RAC",1200000,0,3
548768,"Citroen","C-Elysee",2022,149,8,"RAC",690000,684000,3
548782,"Opel","Mokka",2023,97,2,"RAC",1250000,0,3
548789,"Renault","Clio",2023,41,12,"RAC",790000,791500,1
548790,"Renault","Clio",2023,215,251,"RAC",795000,0,4
548791,"Citroen","C-Elysee",2022,119,19,"RAC",685000,0,4
548793,"Renault","Clio",2023,22,2,"RAC",795000,782000,1
548794,"Renault","Taliant",2022,31,12,"RAC",710000,700500,1
548801,"Renault","Taliant",2022,32,7,"RAC",7e+05,7e+05,1
548805,"Renault","Clio",2022,45,6,"RAC",760000,771000,1
548811,"Opel","Corsa",2022,26,22,"RAC",885000,911000,1
548820,"Renault","Clio",2022,118,44,"RAC",765000,0,2
548857,"Renault","Trafic",2017,24,9,"YETKILI SATICI",450000,439700,1
548859,"Citroen","C-Elysee",2013,87,24,"YETKILI SATICI",335000,337300,1
548860,"Renault","Megane",2016,172,17,"YETKILI SATICI",695000,0,3
548861,"Renault","Megane",2021,56,1,"FILO",850000,840500,1
548913,"Citroen","C3",2021,62,10,"FILO",760000,753500,2
548924,"Renault","Clio",2021,85,20,"RAC",740000,739500,1
548925,"Renault","Clio",2021,66,23,"RAC",730000,731500,1
548926,"Renault","Taliant",2021,54,7,"RAC",650000,635000,1
548927,"Renault","Taliant",2021,23,6,"RAC",650000,635000,1
548931,"Renault","Taliant",2022,45,8,"FILO",690000,0,3
549047,"Renault","Master",2011,52,4,"YETKILI SATICI",NA,350500,1
549056,"Opel","Insignia",2020,23,18,"YETKILI SATICI",1175000,1161000,1
549072,"Renault","Symbol",2011,53,13,"UYE",340000,0,2
549145,"Peugeot","508",2016,0,0,"Satın Alma",790000,790000,1
549197,"Renault","Symbol",2018,28,30,"UYE",460000,459100,1
549198,"Renault","Megane",2020,166,127,"FILO",1e+06,1051000,1
549199,"Renault","Megane",2020,138,30,"FILO",980000,1029000,1
549201,"Renault","Megane",2020,165,5,"FILO",1150000,1137500,1
549229,"Renault","Clio",2020,58,23,"RAC",718000,723000,1
549258,"Opel","Corsa",2017,25,4,"RAC",625000,619500,1
549280,"Peugeot","508",2020,0,0,"Satın Alma",1400000,1400000,1
549364,"Renault","Clio",2020,87,8,"RAC",725000,711000,1
549406,"Renault","Clio",2018,50,47,"FILO",710000,728000,1
549414,"Citroen","C3",2021,54,19,"RAC",780000,0,2
549420,"Opel","Crossland",2022,12,2,"RAC",1100000,1057500,1
549425,"Renault","Taliant",2021,13,6,"RAC",680000,660000,1
549434,"Opel","Mokka",2022,17,2,"RAC",1300000,1249000,1
549437,"Renault","Megane",2022,10,1,"RAC",940000,930000,1
549438,"Renault","Taliant",2021,5,4,"RAC",670000,655000,1
549440,"Renault","Taliant",2021,11,7,"RAC",650000,640000,1
549443,"Citroen","C-Elysee",2021,14,6,"FILO",630000,620000,1
549444,"Citroen","C-Elysee",2021,20,1,"FILO",630000,618000,1
549458,"Renault","FLUENCE Z.E",2012,30,3,"UYE",450000,0,2
549465,"Renault","Clio",2022,28,4,"FILO",630000,625500,1
549474,"Opel","Combo",2021,36,2,"FILO",750000,0,2
549499,"Renault","Master",2007,66,2,"UYE",185000,0,2
549506,"Opel","Astra",2021,31,6,"UYE",830000,824580,2
549532,"Citroen","C5 AirCross",2023,12,5,"RAC",1550000,1550000,1
549560,"Renault","Clio",2020,113,12,"YETKILI SATICI",510000,0,4
549581,"Renault","Taliant",2023,30,7,"RAC",NA,760500,1
549595,"Renault","Megane",2020,133,93,"RAC",933000,0,2
549599,"Renault","Megane",2020,62,4,"RAC",865000,0,2
549601,"Opel","Corsa",2020,141,5,"RAC",539000,0,4
549617,"Renault","Symbol",2017,93,18,"UYE",380000,0,2
549625,"Renault","Clio",2023,27,3,"RAC",725000,719900,1
549626,"Opel","Corsa",2023,25,3,"RAC",885000,870000,1
549643,"Renault","Megane",2018,74,3,"RAC",NA,745500,1
549673,"Renault","Kangoo Multix",2016,40,13,"YETKILI SATICI",425000,425000,1
549684,"Peugeot","301",2017,325,0,"UYE",480000,480000,2
549695,"Peugeot","2008",2021,0,0,"Satın Alma",1200000,1200000,1
549752,"Renault","Megane",2020,0,0,"Satın Alma",862400,862400,1
549773,"Renault","Clio",2021,42,118,"RAC",661000,673100,1
549774,"Renault","Megane",2020,150,26,"RAC",870000,872500,1
549810,"Renault","Clio",2022,357,11,"RAC",645000,0,4
549819,"Renault","Megane",2019,53,8,"RAC",8e+05,795000,1
549820,"Renault","Talisman",2020,75,32,"FILO",1285000,1279000,1
549821,"Renault","Clio",2021,73,8,"FILO",681300,681300,2
549822,"Renault","Megane",2021,152,7,"FILO",1110000,1106500,1
549823,"Renault","Megane",2021,111,4,"FILO",1080000,0,3
549824,"Renault","Megane",2021,75,4,"FILO",1070000,1065000,1
549855,"Peugeot","3008",2022,113,19,"RAC",NA,1481000,1
549856,"Renault","Clio",2021,41,16,"RAC",NA,736000,1
549857,"Renault","Clio",2021,26,6,"RAC",NA,735000,1
549860,"Renault","Taliant",2021,32,1,"RAC",NA,0,2
549872,"Peugeot","301",2020,48,4,"RAC",564000,564700,1
549875,"Renault","Clio",2019,110,11,"RAC",656000,0,2
549880,"Peugeot","508",2018,29,3,"RAC",810000,805000,2
549894,"Opel","Astra",2017,0,0,"Satın Alma",845000,845000,1
549909,"Renault","Megane",2017,47,6,"RAC",635000,630000,1
549952,"Opel","Astra",2013,80,3,"Satın Alma",580000,575500,3
549974,"Peugeot","301",2020,212,8,"RAC",512000,0,4
549998,"Citroen","C3 AirCross",2022,17,1,"RAC",1045000,1039000,1
550008,"Renault","Clio",2023,35,28,"RAC",715000,720500,1
550024,"Renault","Master",2019,19,1,"YETKILI SATICI",7e+05,668500,1
550040,"Renault","Trafic",2020,39,1,"YETKILI SATICI",840000,816400,1
550042,"Renault","Trafic",2016,29,1,"YETKILI SATICI",480000,451000,1
550207,"Renault","Megane",2020,71,6,"RAC",754000,754000,2
550667,"Opel","Corsa",2016,122,8,"RAC",575000,563500,4
550668,"Renault","Clio",2020,28,7,"UYE",640000,640000,1
550682,"Renault","Megane",2019,649,5,"RAC",780000,780500,4
550683,"Renault","Megane",2019,315,4,"RAC",860000,0,4
550684,"Renault","Megane",2019,77,8,"RAC",8e+05,8e+05,1
550685,"Renault","Megane",2019,407,38,"RAC",8e+05,816000,4
550686,"Renault","Megane",2019,363,16,"RAC",8e+05,0,3
550687,"Renault","Megane",2019,78,8,"RAC",760000,761500,1
550688,"Renault","Megane",2019,334,4,"RAC",750000,750000,4
550693,"Opel","Corsa",2016,36,0,"RAC",595000,589000,1
550780,"Renault","Clio",2022,170,5,"YETKILI SATICI",555000,0,4
550781,"Renault","Clio",2020,302,4,"YETKILI SATICI",764000,0,4
550801,"Renault","Megane",2020,56,49,"YETKILI SATICI",795000,813500,3
550802,"Renault","Megane",2020,234,13,"YETKILI SATICI",855000,0,4
550803,"Renault","Megane",2020,287,14,"YETKILI SATICI",845000,0,4
550808,"Renault","Taliant",2021,44,1,"YETKILI SATICI",555000,552000,1
550809,"Renault","Taliant",2021,36,2,"YETKILI SATICI",645000,639000,1
550892,"Renault","Megane",2012,61,7,"Satın Alma",510000,0,2
550895,"Renault","Megane",2022,71,2,"RAC",960000,959000,1
550897,"Renault","Clio",2023,77,24,"RAC",710000,0,2
550900,"Renault","Clio",2023,92,74,"RAC",670000,705500,1
550904,"Renault","Clio",2023,73,28,"RAC",775000,795000,1
550906,"Renault","Taliant",2022,29,6,"RAC",705000,703500,1
550907,"Renault","Clio",2022,36,25,"RAC",765000,773000,1
550908,"Peugeot","2008",2022,54,7,"RAC",1210000,1187500,1
550916,"Opel","Corsa",2022,36,2,"RAC",850000,0,2
550920,"Citroen","C-Elysee",2023,123,10,"RAC",715000,715000,1
550921,"Renault","Taliant",2022,40,40,"RAC",705000,705500,1
550922,"Renault","Clio",2022,40,4,"RAC",765000,763000,1
550932,"Renault","Clio",2023,99,3,"RAC",715000,694000,3
550933,"Renault","Clio",2023,36,4,"RAC",715000,708500,3
550936,"Peugeot","2008",2022,51,4,"RAC",1210000,1187500,1
550940,"Peugeot","2008",2023,68,105,"RAC",1270000,0,3
550942,"Citroen","C-Elysee",2023,20,15,"RAC",710000,705000,1
550945,"Citroen","C-Elysee",2023,120,11,"RAC",685000,628000,3
550949,"Renault","Clio",2023,56,16,"RAC",710000,703600,1
550950,"Opel","Crossland",2022,20,4,"RAC",945000,928000,1
550951,"Opel","Corsa",2022,91,4,"RAC",885000,884500,2
550952,"Renault","Taliant",2022,37,15,"RAC",705000,700500,1
550959,"Renault","Megane",2020,75,2,"RAC",844000,844500,1
550972,"Renault","Taliant",2022,29,5,"RAC",705000,703000,3
550977,"Citroen","C-Elysee",2022,150,10,"RAC",685000,0,4
550979,"Opel","Corsa",2023,11,1,"RAC",860000,853500,1
550982,"Peugeot","3008",2023,178,102,"RAC",1450000,1488000,4
550984,"Renault","Megane",2020,184,40,"FILO",970000,978500,1
551019,"Renault","Clio",2022,71,27,"RAC",760000,767500,1
551021,"Opel","Corsa",2023,25,13,"RAC",875000,875000,1
551024,"Renault","Megane",2020,125,14,"FILO",950000,953500,1
551034,"Peugeot","208",2023,50,13,"RAC",860000,859500,1
551044,"Renault","Clio",2023,126,7,"RAC",850000,0,2
551046,"Opel","Corsa",2023,44,4,"RAC",865000,862500,1
551047,"Citroen","C-Elysee",2023,42,13,"RAC",705000,700500,1
551050,"Renault","Clio",2023,187,16,"RAC",910000,0,3
551056,"Renault","Clio",2023,38,3,"RAC",910000,906500,1
551058,"Renault","Clio",2023,35,16,"RAC",715000,0,2
551063,"Peugeot","208",2023,67,18,"RAC",895000,852300,3
551064,"Peugeot","208",2023,61,6,"RAC",860000,854500,4
551068,"Peugeot","208",2023,23,2,"RAC",940000,924500,1
551075,"Renault","Clio",2023,43,10,"RAC",795000,793500,1
551077,"Renault","Clio",2022,224,21,"RAC",750000,0,4
551086,"Renault","Clio",2023,19,3,"RAC",720000,714500,1
